State FIPS,County FIPS,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
13,021,Bibb County,36034.00,32064.00,40004.00,24.20,21.60,26.90,14617.00,12512.00,16722.00,35.60,30.50,40.70,9806.00,8244.00,11368.00,34.00,28.60,39.40,36954.00,34457.00,39452.00, , , , , , 
13,023,Bleckley County,1996.00,1534.00,2457.00,18.00,13.80,22.10,756.00,570.00,943.00,26.40,19.90,33.00,507.00,376.00,638.00,24.00,17.80,30.20,38711.00,34897.00,42524.00, , , , , , 
13,025,Brantley County,2585.00,1997.00,3172.00,16.90,13.10,20.70,951.00,715.00,1186.00,25.70,19.30,32.00,632.00,470.00,794.00,22.10,16.40,27.70,38316.00,35011.00,41622.00, , , , , , 
13,027,Brooks County,3736.00,2925.00,4547.00,23.40,18.30,28.50,1386.00,1059.00,1713.00,35.10,26.80,43.40,945.00,711.00,1179.00,32.60,24.50,40.70,32302.00,29320.00,35284.00, , , , , , 
13,029,Bryan County,2903.00,2257.00,3548.00,9.70,7.60,11.90,1111.00,838.00,1384.00,12.90,9.70,16.00,722.00,535.00,909.00,11.70,8.70,14.70,60879.00,55190.00,66567.00, , , , , , 
13,031,Bulloch County,14486.00,12288.00,16683.00,23.40,19.90,27.00,3463.00,2741.00,4184.00,24.50,19.40,29.60,2303.00,1823.00,2783.00,23.40,18.50,28.20,34861.00,32549.00,37172.00, , , , , , 
13,033,Burke County,5338.00,4226.00,6451.00,23.70,18.70,28.60,2349.00,1804.00,2894.00,34.50,26.50,42.60,1570.00,1204.00,1936.00,32.40,24.90,40.00,33142.00,30108.00,36176.00, , , , , , 
13,035,Butts County,2821.00,2183.00,3459.00,13.20,10.20,16.20,1000.00,754.00,1246.00,17.90,13.50,22.30,654.00,486.00,822.00,16.60,12.30,20.80,46610.00,42341.00,50878.00, , , , , , 
13,037,Calhoun County,1458.00,1122.00,1793.00,31.00,23.90,38.20,451.00,338.00,564.00,36.30,27.20,45.30,310.00,229.00,391.00,37.50,27.70,47.30,28348.00,25518.00,31177.00, , , , , , 
13,039,Camden County,5600.00,4519.00,6682.00,12.10,9.70,14.40,2194.00,1700.00,2688.00,15.10,11.70,18.50,1319.00,1001.00,1637.00,12.40,9.40,15.40,46583.00,43411.00,49756.00, , , , , , 
13,043,Candler County,2243.00,1743.00,2744.00,22.20,17.30,27.20,934.00,701.00,1167.00,32.40,24.30,40.50,617.00,457.00,777.00,31.80,23.60,40.10,31239.00,28097.00,34380.00, , , , , , 
13,045,Carroll County,18721.00,16103.00,21338.00,17.30,14.90,19.80,5872.00,4772.00,6972.00,20.20,16.40,24.00,3931.00,3143.00,4719.00,19.30,15.40,23.10,43196.00,40679.00,45713.00, , , , , , 
13,047,Catoosa County,7293.00,5917.00,8669.00,11.80,9.60,14.10,2363.00,1827.00,2899.00,15.20,11.80,18.70,1521.00,1157.00,1885.00,13.20,10.00,16.30,47022.00,43109.00,50936.00, , , , , , 
13,049,Charlton County,1902.00,1475.00,2328.00,20.60,16.00,25.20,669.00,504.00,834.00,28.30,21.30,35.20,461.00,341.00,581.00,25.90,19.20,32.70,39270.00,36310.00,42230.00, , , , , , 
13,051,Chatham County,38678.00,34161.00,43195.00,16.30,14.40,18.20,14749.00,12322.00,17176.00,23.70,19.80,27.50,9026.00,7373.00,10679.00,20.90,17.10,24.70,45124.00,42648.00,47601.00, , , , , , 
13,053,Chattahoochee County,1147.00,880.00,1414.00,12.90,9.90,15.90,665.00,501.00,830.00,18.50,14.00,23.10,416.00,309.00,523.00,15.80,11.70,19.90,45308.00,40901.00,49715.00, , , , , , 
13,055,Chattooga County,4510.00,3552.00,5468.00,18.00,14.20,21.90,1478.00,1132.00,1824.00,24.80,19.00,30.60,947.00,715.00,1179.00,21.40,16.20,26.70,33356.00,31009.00,35703.00, , , , , , 
13,057,Cherokee County,12107.00,9895.00,14319.00,6.00,4.90,7.10,4385.00,3421.00,5349.00,7.50,5.90,9.20,2680.00,2041.00,3319.00,6.60,5.00,8.10,63518.00,60326.00,66711.00, , , , , , 
13,059,Clarke County,29953.00,27035.00,32872.00,28.60,25.80,31.40,6190.00,5097.00,7284.00,28.40,23.40,33.50,3926.00,3176.00,4676.00,27.80,22.50,33.10,36158.00,34752.00,37564.00, , , , , , 
13,061,Clay County,995.00,762.00,1228.00,31.70,24.20,39.10,382.00,287.00,477.00,49.40,37.10,61.70,250.00,185.00,315.00,47.20,34.90,59.40,26051.00,23425.00,28677.00, , , , , , 
13,063,Clayton County,34798.00,29784.00,39812.00,13.00,11.10,14.90,16545.00,13650.00,19439.00,20.60,17.00,24.20,11023.00,9030.00,13016.00,19.30,15.80,22.80,43674.00,41853.00,45496.00, , , , , , 
13,065,Clinch County,1604.00,1238.00,1970.00,24.00,18.50,29.50,621.00,466.00,776.00,32.30,24.20,40.40,388.00,287.00,489.00,28.50,21.10,35.90,30119.00,27279.00,32958.00, , , , , , 
13,067,Cobb County,64305.00,57328.00,71282.00,9.40,8.40,10.50,22146.00,18941.00,25351.00,12.30,10.60,14.10,13182.00,11024.00,15340.00,10.50,8.80,12.20,64665.00,63030.00,66301.00, , , , , , 
13,069,Coffee County,8240.00,6699.00,9782.00,21.90,17.80,25.90,3268.00,2557.00,3979.00,30.00,23.50,36.60,2204.00,1694.00,2714.00,28.60,22.00,35.20,33666.00,31151.00,36180.00, , , , , , 
13,071,Colquitt County,9721.00,7967.00,11475.00,22.20,18.20,26.20,3754.00,2998.00,4510.00,31.20,24.90,37.50,2296.00,1773.00,2819.00,27.40,21.20,33.60,33024.00,30269.00,35780.00, , , , , , 
13,073,Columbia County,7386.00,5980.00,8793.00,6.80,5.50,8.10,2491.00,1899.00,3084.00,8.40,6.40,10.40,1607.00,1202.00,2012.00,7.30,5.50,9.20,68224.00,64813.00,71636.00, , , , , , 
13,075,Cook County,3715.00,2932.00,4497.00,22.90,18.10,27.70,1377.00,1048.00,1706.00,31.50,24.00,39.00,906.00,686.00,1126.00,29.00,22.00,36.10,30607.00,28090.00,33124.00, , , , , , 
13,077,Coweta County,11896.00,9771.00,14022.00,10.10,8.30,11.90,4359.00,3458.00,5259.00,13.10,10.40,15.80,2782.00,2164.00,3400.00,11.60,9.00,14.20,58627.00,55990.00,61265.00, , , , , , 
13,079,Crawford County,2453.00,1919.00,2987.00,19.90,15.60,24.20,786.00,598.00,974.00,26.30,20.00,32.60,511.00,383.00,639.00,22.90,17.20,28.60,42626.00,38299.00,46954.00, , , , , , 
13,081,Crisp County,5546.00,4378.00,6714.00,25.80,20.40,31.20,2424.00,1857.00,2992.00,40.30,30.90,49.80,1670.00,1263.00,2077.00,38.50,29.10,47.90,30385.00,27547.00,33223.00, , , , , , 
13,083,Dade County,2028.00,1575.00,2482.00,13.40,10.40,16.40,597.00,449.00,744.00,16.80,12.70,21.00,388.00,290.00,486.00,14.50,10.80,18.20,40654.00,36639.00,44668.00, , , , , , 
13,085,Dawson County,1920.00,1473.00,2367.00,9.10,7.00,11.20,761.00,568.00,953.00,14.20,10.60,17.70,481.00,354.00,608.00,12.60,9.20,15.90,56964.00,53191.00,60737.00, , , , , , 
13,087,Decatur County,6208.00,5002.00,7415.00,22.50,18.10,26.80,2475.00,1915.00,3034.00,32.90,25.40,40.30,1647.00,1250.00,2044.00,29.80,22.60,37.00,32650.00,29480.00,35819.00, , , , , , 
13,089,DeKalb County,103552.00,94144.00,112960.00,14.40,13.00,15.70,37277.00,32265.00,42288.00,21.30,18.50,24.20,24105.00,20448.00,27762.00,20.10,17.00,23.10,51753.00,50530.00,52976.00, , , , , , 
13,091,Dodge County,3972.00,3127.00,4818.00,21.80,17.20,26.50,1364.00,1040.00,1688.00,29.70,22.70,36.80,894.00,671.00,1117.00,27.40,20.60,34.20,32393.00,29209.00,35577.00, , , , , , 
13,093,Dooly County,2675.00,2089.00,3261.00,26.70,20.80,32.50,963.00,735.00,1191.00,35.30,26.90,43.60,641.00,482.00,800.00,33.80,25.40,42.20,30266.00,27251.00,33280.00, , , , , , 
13,095,Dougherty County,23310.00,20209.00,26410.00,25.30,21.90,28.60,8961.00,7458.00,10463.00,35.00,29.10,40.90,5693.00,4588.00,6798.00,32.00,25.80,38.20,33073.00,30768.00,35379.00, , , , , , 
13,097,Douglas County,12946.00,10519.00,15373.00,10.50,8.60,12.50,5238.00,4069.00,6408.00,14.80,11.50,18.10,3415.00,2615.00,4215.00,13.40,10.30,16.60,55659.00,52822.00,58496.00, , , , , , 
13,099,Early County,3346.00,2617.00,4076.00,28.90,22.60,35.20,1324.00,1009.00,1638.00,41.90,31.90,51.90,878.00,657.00,1099.00,38.60,28.90,48.40,28703.00,25937.00,31469.00, , , , , , 
13,101,Echols County,1102.00,851.00,1353.00,27.10,20.90,33.30,370.00,280.00,461.00,36.40,27.60,45.40,251.00,187.00,315.00,36.40,27.10,45.70,32430.00,29105.00,35754.00, , , , , , 
13,103,Effingham County,4968.00,3934.00,6002.00,9.90,7.80,11.90,1771.00,1354.00,2188.00,12.70,9.70,15.70,1157.00,873.00,1441.00,11.40,8.60,14.20,54132.00,50280.00,57985.00, , , , , , 
13,105,Elbert County,3431.00,2696.00,4165.00,16.90,13.30,20.60,1176.00,904.00,1447.00,24.30,18.70,29.90,818.00,617.00,1019.00,23.10,17.40,28.80,33344.00,30250.00,36438.00, , , , , , 
13,107,Emanuel County,5875.00,4725.00,7025.00,27.00,21.70,32.30,2294.00,1791.00,2796.00,40.20,31.40,49.00,1465.00,1120.00,1810.00,38.40,29.30,47.40,26223.00,24394.00,28053.00, , , , , , 
13,109,Evans County,2517.00,1963.00,3070.00,23.10,18.00,28.20,989.00,749.00,1229.00,32.40,24.50,40.30,665.00,497.00,833.00,32.60,24.40,40.90,34526.00,31898.00,37154.00, , , , , , 
13,111,Fannin County,3427.00,2707.00,4148.00,15.30,12.10,18.50,1144.00,874.00,1414.00,24.00,18.30,29.70,715.00,532.00,898.00,21.10,15.70,26.50,35710.00,32416.00,39003.00, , , , , , 
13,113,Fayette County,5630.00,4582.00,6679.00,5.30,4.30,6.30,1486.00,1150.00,1822.00,5.90,4.60,7.20,937.00,700.00,1174.00,4.70,3.50,5.90,79166.00,74265.00,84068.00, , , , , , 
13,115,Floyd County,15177.00,12630.00,17724.00,16.60,13.80,19.40,5451.00,4361.00,6542.00,23.30,18.60,27.90,3625.00,2882.00,4368.00,22.20,17.60,26.70,42685.00,40577.00,44792.00, , , , , , 
13,117,Forsyth County,8257.00,6733.00,9781.00,5.20,4.30,6.20,2823.00,2189.00,3457.00,6.10,4.70,7.40,1759.00,1342.00,2176.00,5.40,4.10,6.70,85318.00,81612.00,89024.00, , , , , , 
13,119,Franklin County,3354.00,2625.00,4084.00,15.90,12.40,19.30,1179.00,893.00,1464.00,23.00,17.50,28.60,800.00,597.00,1003.00,21.70,16.20,27.20,36616.00,33190.00,40042.00, , , , , , 
13,121,Fulton County,137071.00,125028.00,149113.00,14.20,13.00,15.50,50919.00,44780.00,57058.00,20.80,18.30,23.30,33718.00,29479.00,37957.00,19.40,17.00,21.90,58052.00,55498.00,60606.00, , , , , , 
13,123,Gilmer County,4123.00,3283.00,4962.00,14.70,11.70,17.70,1523.00,1158.00,1888.00,21.90,16.70,27.20,938.00,700.00,1176.00,19.20,14.40,24.10,39902.00,37165.00,42640.00, , , , , , 
13,125,Glascock County,443.00,339.00,546.00,16.00,12.30,19.70,123.00,92.00,154.00,18.50,13.80,23.10,79.00,58.00,100.00,17.10,12.50,21.60,36994.00,33448.00,40540.00, , , , , , 
13,127,Glynn County,9744.00,8050.00,11439.00,13.20,10.90,15.50,4074.00,3184.00,4964.00,21.90,17.10,26.70,2801.00,2137.00,3465.00,21.80,16.60,26.90,46260.00,43003.00,49518.00, , , , , , 
13,129,Gordon County,7340.00,6050.00,8629.00,14.30,11.80,16.80,2748.00,2164.00,3331.00,19.90,15.60,24.10,1854.00,1448.00,2260.00,19.60,15.30,23.90,42769.00,39023.00,46515.00, , , , , , 
13,131,Grady County,5491.00,4363.00,6620.00,22.20,17.60,26.70,2025.00,1542.00,2507.00,31.10,23.70,38.50,1400.00,1052.00,1748.00,31.40,23.60,39.20,33060.00,29891.00,36229.00, , , , , , 
13,133,Greene County,3214.00,2500.00,3927.00,20.90,16.30,25.50,1226.00,932.00,1521.00,34.50,26.20,42.80,778.00,580.00,976.00,29.90,22.30,37.50,38835.00,35120.00,42550.00, , , , , , 
13,135,Gwinnett County,64724.00,57696.00,71752.00,8.40,7.50,9.30,25811.00,22198.00,29424.00,11.50,9.90,13.20,14562.00,12138.00,16986.00,9.40,7.80,11.00,64005.00,61945.00,66065.00, , , , , , 
13,137,Habersham County,5757.00,4621.00,6893.00,14.40,11.60,17.30,2063.00,1620.00,2507.00,20.90,16.40,25.30,1236.00,954.00,1518.00,18.30,14.10,22.50,41696.00,38021.00,45371.00, , , , , , 
13,139,Hall County,21361.00,17889.00,24834.00,12.00,10.10,14.00,8448.00,6727.00,10170.00,16.70,13.30,20.10,5443.00,4290.00,6596.00,15.80,12.50,19.20,51764.00,48878.00,54650.00, , , , , , 
13,141,Hancock County,2142.00,1671.00,2614.00,26.80,20.90,32.70,682.00,511.00,853.00,34.80,26.10,43.50,475.00,350.00,600.00,33.40,24.60,42.20,27426.00,25129.00,29722.00, , , , , , 
13,143,Haralson County,4481.00,3448.00,5515.00,15.90,12.20,19.60,1681.00,1264.00,2099.00,23.50,17.60,29.30,1067.00,790.00,1344.00,20.50,15.20,25.80,38722.00,35000.00,42445.00, , , , , , 
13,145,Harris County,2703.00,2144.00,3261.00,9.40,7.50,11.30,811.00,615.00,1008.00,11.60,8.80,14.40,547.00,408.00,686.00,10.50,7.80,13.20,61783.00,56725.00,66842.00, , , , , , 
13,147,Hart County,4205.00,3309.00,5102.00,17.80,14.00,21.60,1319.00,1008.00,1630.00,23.90,18.30,29.60,862.00,647.00,1077.00,21.30,16.00,26.70,36667.00,33159.00,40175.00, , , , , , 
13,149,Heard County,1837.00,1411.00,2262.00,16.40,12.60,20.10,706.00,531.00,881.00,23.50,17.70,29.30,443.00,329.00,557.00,19.40,14.40,24.30,42076.00,39824.00,44329.00, , , , , , 
13,151,Henry County,13663.00,11393.00,15933.00,7.40,6.20,8.60,5456.00,4349.00,6562.00,9.80,7.80,11.80,3410.00,2660.00,4160.00,8.50,6.70,10.40,63395.00,60543.00,66248.00, , , , , , 
13,153,Houston County,14497.00,12091.00,16902.00,11.30,9.40,13.20,5814.00,4677.00,6951.00,16.40,13.20,19.70,3793.00,2949.00,4637.00,14.90,11.60,18.20,52911.00,49304.00,56518.00, , , , , , 
13,155,Irwin County,3387.00,2781.00,3994.00,36.20,29.70,42.70,677.00,509.00,846.00,29.10,21.90,36.30,449.00,333.00,565.00,26.00,19.30,32.80,33902.00,30567.00,37237.00, , , , , , 
13,157,Jackson County,7099.00,5551.00,8646.00,12.20,9.50,14.90,2575.00,1971.00,3179.00,16.20,12.40,20.00,1556.00,1169.00,1943.00,14.10,10.60,17.60,49820.00,45145.00,54496.00, , , , , , 
13,159,Jasper County,2187.00,1691.00,2683.00,16.20,12.50,19.90,859.00,648.00,1070.00,24.70,18.60,30.70,572.00,425.00,719.00,22.80,17.00,28.70,44695.00,40318.00,49072.00, , , , , , 
13,161,Jeff Davis County,2737.00,2124.00,3350.00,20.80,16.20,25.50,1041.00,789.00,1292.00,28.90,21.90,35.90,678.00,505.00,851.00,27.70,20.70,34.80,32530.00,29316.00,35743.00, , , , , , 
13,163,Jefferson County,3784.00,2997.00,4572.00,23.60,18.70,28.50,1386.00,1057.00,1715.00,32.00,24.40,39.60,935.00,700.00,1170.00,30.20,22.60,37.90,30967.00,28283.00,33651.00, , , , , , 
13,165,Jenkins County,2175.00,1672.00,2679.00,25.40,19.50,31.30,853.00,638.00,1067.00,37.70,28.20,47.20,563.00,416.00,710.00,34.50,25.50,43.50,28152.00,25325.00,30980.00, , , , , , 
13,167,Johnson County,2482.00,1952.00,3012.00,31.90,25.10,38.70,795.00,610.00,980.00,39.30,30.20,48.50,539.00,409.00,669.00,36.90,28.00,45.80,28310.00,25509.00,31110.00, , , , , , 
13,169,Jones County,3267.00,2555.00,3978.00,12.20,9.60,14.90,1030.00,787.00,1273.00,15.50,11.80,19.10,687.00,515.00,859.00,13.90,10.40,17.40,50652.00,46074.00,55230.00, , , , , , 
13,171,Lamar County,2682.00,2118.00,3245.00,16.70,13.20,20.20,898.00,680.00,1116.00,22.40,17.00,27.90,570.00,425.00,715.00,19.60,14.60,24.60,40923.00,36866.00,44981.00, , , , , , 
13,173,Lanier County,1552.00,1193.00,1911.00,20.30,15.60,25.00,600.00,450.00,750.00,29.60,22.20,37.00,379.00,280.00,478.00,26.90,19.90,33.90,34041.00,30596.00,37485.00, , , , , , 
13,175,Laurens County,10565.00,8866.00,12264.00,23.00,19.30,26.70,3707.00,2956.00,4457.00,30.60,24.40,36.80,2602.00,2048.00,3156.00,30.20,23.80,36.70,36092.00,33158.00,39025.00, , , , , , 
13,177,Lee County,3069.00,2384.00,3754.00,9.60,7.40,11.70,1097.00,833.00,1362.00,12.80,9.70,15.90,676.00,503.00,849.00,10.20,7.60,12.90,55446.00,51235.00,59658.00, , , , , , 
13,179,Liberty County,9978.00,8367.00,11588.00,17.70,14.80,20.50,5072.00,4140.00,6005.00,24.60,20.10,29.10,2951.00,2322.00,3580.00,20.90,16.40,25.30,40993.00,38094.00,43892.00, , , , , , 
13,181,Lincoln County,1458.00,1124.00,1792.00,18.20,14.00,22.30,425.00,321.00,529.00,25.40,19.20,31.70,302.00,225.00,379.00,23.90,17.80,30.10,36260.00,32853.00,39668.00, , , , , , 
13,183,Long County,2368.00,1823.00,2913.00,21.20,16.30,26.10,1071.00,802.00,1340.00,31.50,23.60,39.40,674.00,498.00,850.00,26.30,19.40,33.10,37334.00,33856.00,40811.00, , , , , , 
13,185,Lowndes County,19261.00,16432.00,22089.00,20.50,17.50,23.50,7765.00,6517.00,9014.00,29.60,24.80,34.40,4861.00,4001.00,5721.00,26.80,22.00,31.50,38666.00,35640.00,41693.00, , , , , , 
13,187,Lumpkin County,3304.00,2604.00,4003.00,13.30,10.50,16.10,1149.00,863.00,1434.00,18.90,14.20,23.60,774.00,572.00,976.00,17.70,13.10,22.30,46582.00,42358.00,50805.00, , , , , , 
13,189,McDuffie County,4143.00,3279.00,5008.00,19.40,15.40,23.50,1581.00,1209.00,1953.00,27.80,21.30,34.40,1087.00,818.00,1356.00,27.00,20.30,33.60,36645.00,33563.00,39727.00, , , , , , 
13,191,McIntosh County,2064.00,1609.00,2520.00,18.30,14.30,22.40,835.00,628.00,1042.00,29.50,22.20,36.80,557.00,413.00,701.00,26.40,19.60,33.20,36026.00,32535.00,39518.00, , , , , , 
13,193,Macon County,3512.00,2747.00,4276.00,28.30,22.20,34.50,1217.00,921.00,1513.00,37.20,28.20,46.30,817.00,607.00,1027.00,34.10,25.30,42.90,27742.00,24940.00,30544.00, , , , , , 
13,195,Madison County,3386.00,2665.00,4107.00,12.20,9.60,14.80,1281.00,969.00,1594.00,18.70,14.10,23.20,836.00,624.00,1048.00,16.60,12.40,20.80,42627.00,38764.00,46490.00, , , , , , 
13,197,Marion County,1460.00,1124.00,1797.00,21.10,16.20,26.00,597.00,447.00,747.00,32.30,24.20,40.40,392.00,290.00,494.00,29.30,21.70,36.90,34453.00,30980.00,37927.00, , , , , , 
13,199,Meriwether County,4654.00,3672.00,5637.00,20.90,16.50,25.30,1868.00,1445.00,2292.00,33.30,25.80,40.90,1119.00,841.00,1397.00,27.60,20.80,34.50,35093.00,31847.00,38338.00, , , , , , 
13,201,Miller County,1282.00,999.00,1565.00,21.40,16.60,26.10,470.00,353.00,587.00,31.80,23.90,39.70,319.00,235.00,403.00,29.90,22.00,37.80,31895.00,28735.00,35054.00, , , , , , 
13,205,Mitchell County,5570.00,4375.00,6764.00,25.30,19.90,30.80,2022.00,1539.00,2506.00,34.10,25.90,42.20,1338.00,1000.00,1676.00,31.80,23.80,39.90,30732.00,27816.00,33648.00, , , , , , 
13,207,Monroe County,2704.00,2111.00,3296.00,11.40,8.90,13.90,919.00,692.00,1146.00,15.90,12.00,19.90,594.00,439.00,749.00,13.80,10.20,17.40,50423.00,45967.00,54879.00, , , , , , 
13,209,Montgomery County,1769.00,1377.00,2161.00,21.80,17.00,26.60,613.00,465.00,762.00,28.00,21.30,34.80,394.00,293.00,495.00,24.70,18.40,31.10,34961.00,31458.00,38464.00, , , , , , 
13,211,Morgan County,2326.00,1864.00,2789.00,13.00,10.40,15.60,813.00,615.00,1011.00,17.90,13.50,22.20,540.00,404.00,676.00,16.00,12.00,20.10,47245.00,43189.00,51300.00, , , , , , 
13,213,Murray County,6287.00,5050.00,7523.00,15.60,12.50,18.70,2372.00,1850.00,2893.00,21.10,16.50,25.80,1569.00,1205.00,1933.00,19.80,15.20,24.30,35817.00,33368.00,38267.00, , , , , , 
13,215,Muscogee County,33439.00,29234.00,37644.00,18.60,16.20,20.90,13874.00,11492.00,16255.00,27.60,22.90,32.40,8970.00,7156.00,10784.00,25.40,20.20,30.50,41095.00,38986.00,43204.00, , , , , , 
13,217,Newton County,10503.00,8544.00,12462.00,11.20,9.10,13.20,4550.00,3600.00,5501.00,16.00,12.70,19.40,2965.00,2293.00,3637.00,14.90,11.50,18.20,49995.00,46606.00,53385.00, , , , , , 
13,219,Oconee County,2218.00,1719.00,2716.00,7.10,5.50,8.70,656.00,497.00,815.00,8.00,6.10,9.90,428.00,320.00,536.00,7.00,5.20,8.70,70872.00,64574.00,77170.00, , , , , , 
13,221,Oglethorpe County,1987.00,1575.00,2399.00,14.30,11.30,17.30,657.00,495.00,818.00,18.90,14.30,23.60,439.00,327.00,551.00,17.10,12.70,21.50,43514.00,39318.00,47710.00, , , , , , 
13,223,Paulding County,8764.00,6988.00,10540.00,6.90,5.50,8.30,3585.00,2730.00,4440.00,9.10,6.90,11.30,2134.00,1617.00,2651.00,7.60,5.80,9.40,59828.00,56139.00,63516.00, , , , , , 
13,225,Peach County,5110.00,4008.00,6212.00,20.80,16.30,25.30,1869.00,1428.00,2310.00,29.70,22.70,36.70,1191.00,896.00,1486.00,26.60,20.00,33.20,39506.00,35796.00,43216.00, , , , , , 
13,227,Pickens County,3392.00,2675.00,4110.00,11.30,8.90,13.60,1265.00,956.00,1575.00,18.10,13.70,22.60,791.00,591.00,991.00,15.60,11.70,19.60,50617.00,45746.00,55488.00, , , , , , 
13,229,Pierce County,3178.00,2470.00,3885.00,17.90,13.90,21.90,1279.00,968.00,1590.00,27.60,20.90,34.40,857.00,640.00,1074.00,26.60,19.90,33.40,37173.00,33650.00,40695.00, , , , , , 
13,231,Pike County,1869.00,1446.00,2291.00,11.10,8.60,13.60,673.00,512.00,835.00,15.70,11.90,19.50,460.00,345.00,575.00,14.40,10.80,18.00,51043.00,46219.00,55867.00, , , , , , 
13,233,Polk County,7125.00,5667.00,8584.00,17.60,14.00,21.20,2650.00,2039.00,3262.00,24.40,18.70,30.00,1727.00,1306.00,2148.00,23.50,17.80,29.20,37814.00,35145.00,40483.00, , , , , , 
13,235,Pulaski County,1576.00,1206.00,1946.00,18.30,14.00,22.60,544.00,406.00,681.00,25.30,18.90,31.70,359.00,265.00,453.00,23.40,17.30,29.50,39076.00,35495.00,42658.00, , , , , , 
13,237,Putnam County,3001.00,2328.00,3674.00,14.90,11.60,18.30,1122.00,844.00,1399.00,24.90,18.70,31.00,717.00,533.00,901.00,22.40,16.60,28.10,44128.00,40368.00,47888.00, , , , , , 
13,239,Quitman County,627.00,484.00,770.00,23.60,18.20,28.90,217.00,162.00,272.00,33.40,25.00,41.90,146.00,107.00,185.00,31.00,22.70,39.30,28877.00,25977.00,31777.00, , , , , , 
13,241,Rabun County,2244.00,1746.00,2742.00,14.00,10.90,17.10,780.00,587.00,973.00,22.00,16.60,27.50,464.00,344.00,584.00,18.90,14.00,23.80,39188.00,35385.00,42992.00, , , , , , 
13,243,Randolph County,1783.00,1374.00,2192.00,25.60,19.70,31.50,639.00,482.00,797.00,35.50,26.80,44.30,443.00,330.00,556.00,33.60,25.00,42.10,26487.00,23822.00,29153.00, , , , , , 
13,245,Richmond County,45275.00,40557.00,49993.00,23.90,21.40,26.40,17683.00,15477.00,19889.00,34.30,30.00,38.60,11611.00,9843.00,13379.00,31.90,27.10,36.80,36944.00,35142.00,38746.00, , , , , , 
13,247,Rockdale County,9106.00,7408.00,10804.00,11.30,9.20,13.40,3654.00,2850.00,4459.00,16.50,12.90,20.20,2413.00,1860.00,2966.00,15.00,11.60,18.40,55642.00,52616.00,58667.00, , , , , , 
13,249,Schley County,731.00,560.00,901.00,17.80,13.60,21.90,268.00,200.00,335.00,23.50,17.50,29.40,181.00,134.00,228.00,22.40,16.60,28.20,37613.00,33808.00,41418.00, , , , , , 
13,251,Screven County,3025.00,2372.00,3678.00,20.60,16.20,25.10,1073.00,820.00,1326.00,29.50,22.60,36.50,760.00,573.00,947.00,28.20,21.30,35.10,32638.00,29519.00,35756.00, , , , , , 
13,253,Seminole County,1955.00,1504.00,2406.00,22.00,16.90,27.00,792.00,596.00,988.00,35.70,26.90,44.60,523.00,389.00,657.00,32.60,24.20,40.90,31094.00,27981.00,34207.00, , , , , , 
13,255,Spalding County,11948.00,10041.00,13855.00,19.40,16.30,22.50,4595.00,3666.00,5524.00,27.20,21.70,32.70,2997.00,2335.00,3659.00,24.90,19.40,30.40,39310.00,36454.00,42165.00, , , , , , 
13,257,Stephens County,4418.00,3496.00,5341.00,18.10,14.40,21.90,1440.00,1109.00,1772.00,24.70,19.00,30.40,915.00,686.00,1144.00,22.00,16.50,27.60,33965.00,31028.00,36901.00, , , , , , 
13,259,Stewart County,1217.00,945.00,1489.00,27.80,21.60,34.00,407.00,308.00,505.00,40.90,31.00,50.80,269.00,199.00,339.00,36.40,26.90,45.80,27687.00,24962.00,30412.00, , , , , , 
13,261,Sumter County,7674.00,6124.00,9225.00,25.00,20.00,30.10,3044.00,2347.00,3741.00,35.50,27.40,43.70,2032.00,1521.00,2543.00,32.90,24.60,41.20,34882.00,31666.00,38098.00, , , , , , 
13,263,Talbot County,1603.00,1248.00,1958.00,24.40,19.00,29.70,536.00,406.00,665.00,35.00,26.50,43.50,362.00,271.00,453.00,31.60,23.60,39.50,31515.00,28373.00,34656.00, , , , , , 
